id,title,keywords,ratings,confidences,withdraw,review_lengths
Zdpvtif5nPZ,Formal Conceptual Views in Neural Networks,"['Conceptual Scaling', 'Explainable AI', 'Global Explanation', 'Formal Concept Analysis', 'Lattices']","[3, 3, 3, 6]","[3, 3, 4, 3]",0,"[394, 379, 419, 669]"
EXnIyMVTL8s,Towards Understanding and Mitigating Dimensional Collapse in Heterogeneous Federated Learning,"['federated Learning', 'representation Learning', 'data heterogeneity', 'dimensional collapse']","[5, 8, 8, 6]","[4, 3, 3, 4]",0,"[349, 186, 366, 564]"
Qyz2cMy-ty6,A New Paradigm for Federated Structure Non-IID Subgraph Learning,"['graph neural network', 'federated learning', 'structure non-iid subgraphs']","[5, 3, 5]","[3, 4, 3]",0,"[245, 675, 484]"
0UzYWLzPBjA,An Intrinsic Dimension Perspective of Transformers for Sequential Modeling,"['intrinsic dimension', 'transformer', 'text Classification', 'NLP']","[5, 3, 3, 1]","[3, 4, 4, 4]",0,"[266, 257, 319, 363]"
4eJ43EN2g6l,SketchKnitter: Vectorized Sketch Generation with Diffusion Models,[],"[8, 8, 6]","[3, 3, 4]",0,"[434, 297, 470]"
xI1ZTtVOtlz,Evidential Uncertainty and Diversity Guided Active Learning for Scene Graph Generation,"['Active learning', 'Scene graph generation', 'Uncertainty estimation']","[5, 6, 6, 6]","[4, 5, 4, 4]",0,"[147, 272, 439, 468]"
9czfKu1QqcN,ErGOT: entropy-regularized graph optimal transport,"['Graph comparison', 'entropy-regularized optimal transport', 'NP-hard problem', 'graph matching', 'graph alignment', 'graph sketching', 'graph retrieval']","[3, 3, 3, 3]","[4, 4, 2, 4]",0,"[489, 412, 290, 205]"
KrGgylZ0tw_,Test-time recalibration of conformal predictors under distribution shift based on unlabeled examples,"['classification', 'uncertainty estimation', 'conformal prediction']","[3, 3, 3, 5]","[4, 3, 3, 4]",0,"[183, 442, 399, 700]"
EJka_dVXEcr,TabDDPM: Modelling Tabular Data with Diffusion Models,"['tabular data', 'diffusion models', 'generative modelling']","[3, 5, 1, 3]","[3, 3, 5, 2]",0,"[661, 228, 241, 563]"
d_iQXvrt9KN,BED: Boundary-Enhanced Decoder for Chinese Word Segmentation,"['Chinese Word Segmentation', 'deep learning', 'nature language processing']","[5, 5, 5, 5]","[4, 3, 3, 4]",0,"[272, 266, 354, 306]"
aBHTGMkisy-,Gradient Inversion via Over-parameterized Convolutional Network in Federated Learning,"['Gradient Inversion', 'Federated Learning']",[],[],0,[]
0h-YwriPUI,Memory-Augmented Variational Adaptation for Online Few-Shot Segmentation,"['Online few-shot segmentation', 'Variation inference', 'Memory-augmented.']","[5, 5, 3, 3]","[4, 3, 3, 4]",0,"[776, 274, 368, 439]"
VELL0PlWfc,Tailoring Language Generation Models under Total Variation Distance,"['language generation', 'maximum likelihood estimation', 'total variation distance', 'text degeneration']","[8, 6, 8]","[3, 3, 4]",0,"[553, 293, 165]"
0h4_YLDhf4K,SeqSHAP: Subsequence Level Shapley Value Explanations for Sequential Predictions,"['XAI', 'Explainability', 'SHAP', 'Sequential Predictions']","[5, 3, 5, 5]","[3, 4, 3, 4]",0,"[284, 948, 661, 392]"
FPeVU4Y_Lo6,Newton Losses: Efficiently Including Second-Order Information into Gradient Descent,"['differentiable algorithms', 'backpropagation', 'differentiable']","[3, 3, 5, 3]","[5, 2, 3, 4]",0,"[189, 348, 408, 410]"
3FdmckXo3cN,BPFL: Towards Efficient Byzantine-Robust and Provably Privacy-Preserving Federated Learning,"['federated learning', 'Byzantine-robust', 'privacy-preserving']","[1, 5, 6, 1]","[4, 4, 4, 4]",0,"[640, 363, 233, 190]"
JSZvTDggUvz,Understanding Masked Image Modeling via Learning Occlusion Invariant Feature,[],"[1, 1, 8, 5]","[4, 4, 4, 3]",0,"[558, 263, 277, 727]"
socffUzSIlx,Anisotropic Message Passing: Graph Neural Networks with Directional and Long-Range Interactions,"['Message Passing', 'Graph Neural Networks', 'Directional', 'Long-Range', 'Equivariant', 'Quantum Chemistry', 'QM/MM']","[5, 8, 6, 6]","[4, 4, 3, 3]",0,"[514, 1028, 259, 223]"
p4bZLgHUB6L,Learn Low-dimensional Shortest-path Representation of Large-scale and Complex Graphs,"['shortest-path distance', 'graph representation learning', 'random walk']","[6, 5, 5]","[3, 3, 2]",0,"[729, 543, 223]"
_8mS2NE-HXN,SYNC: SAFETY-AWARE NEURAL CONTROL FOR STABILIZING STOCHASTIC DELAY-DIFFERENTIAL EQUATIONS,"['Stochastic delay-differential equations', 'safety guarantee', 'stochastic stabilization', 'neural networks']","[5, 5, 5]","[4, 2, 2]",0,"[697, 555, 360]"
qxcQqFUTIpQ,Byzantine-robust Decentralized Learning via ClippedGossip,"['Byzantine-robustness', 'distributed machine learning', 'robustness', 'optimization', 'decentralized learning']","[5, 3, 6]","[3, 4, 4]",0,"[175, 390, 278]"
Ck1UtnVukP8,From Images to Textual Prompts: Zero-shot VQA with Frozen Large Language Models,"['Large Language Model', 'Visual Question Answer', 'Prompts', 'Zero-Shot']","[3, 3, 6, 5]","[4, 5, 5, 3]",0,"[422, 270, 254, 301]"
S07feAlQHgM,A Model or 603 Exemplars: Towards Memory-Efficient Class-Incremental Learning,['class-incremental learning'],"[6, 8, 8, 5]","[3, 5, 4, 4]",0,"[439, 514, 292, 821]"
C3ukgkqJuh0,Reinforcement learning for instance segmentation with high-level priors,"['Instance Segmentation', 'Reinforcement Learning', 'Biomedical Imaging']","[5, 5, 5]","[4, 2, 4]",0,"[224, 268, 347]"
1J-ZTr7aypY,Differentiable Mathematical Programming for Object-Centric Representation Learning,[],"[5, 8, 5, 8]","[3, 1, 3, 5]",0,"[349, 237, 275, 371]"
vhFu1Acb0xb,Transformers are Sample-Efficient World Models,"['deep learning', 'reinforcement learning', 'model-based reinforcement learning', 'world models', 'learning in imagination', 'transformers', 'discrete autoencoders', 'generative modeling', 'sequence modeling']","[8, 6, 6, 8]","[5, 3, 4, 4]",0,"[267, 336, 340, 561]"
aHwehiwz6YW,Considering Layerwise Importance in the Lottery Ticket Hypothesis,['Lottery Ticket Hypothesis'],"[3, 3, 3]","[3, 3, 5]",0,"[172, 1005, 258]"
TtxOsdYU92d,Generalized Sum Pooling for Metric Learning,"['Metric learning', 'feature selection', 'global average pooling', 'zero-shot regularization']","[5, 5, 6]","[3, 3, 4]",0,"[237, 502, 613]"
FpkVnbE_h6i,SAAL: Sharpness-Aware Active Learning,"['active learning', 'loss sharpness', 'SAM']","[6, 6, 5]","[3, 4, 4]",0,"[285, 341, 464]"
p8hMBcPtvju,Scalable Subset Sampling with Neural Conditional Poisson Networks,[],"[8, 6, 6, 8]","[3, 4, 3, 4]",0,"[352, 307, 623, 357]"
unKdm72T5wP,High probability error bounds of SGD in unbounded domain,[],"[5, 3, 3, 6]","[4, 4, 5, 4]",0,"[235, 467, 902, 420]"
FRLswckPXQ5,Improved Convergence of Differential Private SGD with Gradient Clipping,[],"[6, 8, 6]","[3, 3, 4]",0,"[556, 668, 340]"
YtghWaAhboM,Learning Inductive Object-Centric Slot Initialization via Clustering,"['Slot representation', 'Clustering', 'Unsupervised learning', 'Object discovery', 'Novel view synthesis']","[5, 3, 5, 5]","[4, 4, 5, 3]",0,"[466, 591, 871, 871]"
lEFM4OTz62c,Group-level Brain Decoding with Deep Learning,"['deep learning', 'transfer learning', 'decoding', 'neuroimaging', 'MEG', 'permutation feature importance']","[5, 5, 5, 3]","[3, 5, 4, 4]",0,"[397, 334, 587, 715]"
k5e6oQP2zHx,QUANTILE-LSTM: A ROBUST LSTM FOR ANOMALY DETECTION,"['Anomaly', 'Quantile', 'LSTM', 'Activation Function']","[5, 3, 3, 5]","[4, 3, 4, 3]",0,"[1420, 352, 369, 237]"
7IMneQViz6h,Mutual Information-guided Knowledge Transfer for Open-World Semi-Supervised Learning,"['Novel Class Discovery', 'Open-world Semi-supervised learning', 'Knowledge Transfer', 'Mutual Information']","[5, 6, 3, 6]","[4, 3, 4, 4]",0,"[301, 466, 519, 380]"
ZtW4gh_q5AC,RegQ: Convergent Q-Learning with Linear Function Approximation using Regularization,"['reinforcement learning', 'Q-learning', 'reinforcement learning theory']","[6, 5, 1, 3]","[4, 4, 5, 3]",0,"[601, 312, 540, 483]"
wZRgC1McxyU,Neural Field Discovery Disentangles Equivariance in Interacting Dynamical Systems,"['Interacting Dynamical systems', 'Graph Neural Networks', 'Neural Fields', 'Equivariance']","[5, 5, 6, 6]","[3, 3, 3, 3]",0,"[380, 232, 408, 434]"
Xp-__WzXiBy,DIMENSION-REDUCED ADAPTIVE GRADIENT METHOD,['Deep learning optimizer'],"[5, 5, 5, 5]","[4, 4, 4, 4]",0,"[493, 314, 514, 481]"
2vmGv5wPDBZ,Learning to Estimate Single-View Volumetric Flow Motions without 3D Supervision,[],"[6, 5, 5]","[3, 4, 4]",0,"[515, 514, 395]"
n0Pb9T5kmb,Towards the Out-of-Distribution Generalization of Contrastive Self-Supervised Learning,"['Contrastive learning', 'out-of-distribution generalization']","[3, 6, 5]","[4, 2, 4]",0,"[1145, 211, 694]"
cYZupNY8DS4,Online Policy Optimization for Robust MDP,[],"[6, 5, 6, 3]","[4, 5, 4, 5]",0,"[664, 317, 631, 464]"
IxmWsm4xrua,Toeplitz Neural Network for Sequence Modeling,"['Toeplitz Matrix', 'Sequence Modeling', 'Relative position']","[8, 5, 8, 3]","[4, 4, 4, 3]",0,"[350, 698, 280, 310]"
zzL_5WoI3I,An Adaptive Entropy-Regularization Framework for Multi-Agent Reinforcement Learning,"['Multi-Agent Reinforcement Learning', 'Entropy Regularization', 'Exploration-Exploitation Tradeoff']","[6, 8, 3]","[3, 4, 4]",0,"[379, 726, 725]"
xMWFqb5Uyk,Relative Positional Encoding Family via Unitary Transformation,"['Linear Transformer', 'Relative positional encoding', 'Unitary transformation']","[6, 6, 6, 3]","[3, 5, 4, 5]",0,"[395, 1849, 415, 303]"
i4z90HQjBZa,Revisiting Feature Acquisition Bias for Few-Shot Fine-Grained Image Classification,[],"[6, 5, 6, 3]","[4, 4, 3, 4]",0,"[361, 270, 284, 288]"
Z6XKjKM2zBA,ColoristaNet for Photorealistic Video Style Transfer,"['Photorealistic Video Style Transfer', 'ColoristaNet', 'Style Removal-and-Reconstruction', 'Decoupled Instance Normalziation']","[6, 5, 3]","[4, 4, 4]",0,"[452, 435, 508]"
HpEfFkzHUgt,Auto-Encoding Adversarial Imitation Learning,"['imitation learning', 'reinforcement learning', 'auto-encoders']","[5, 3, 5, 3]","[4, 4, 3, 5]",0,"[438, 250, 897, 574]"
5P96KWeULzE,$\Delta$-PINNs: physics-informed neural networks on complex geometries,"['deep learning', 'Laplace-Beltrami', 'physics-informed neural networks', 'partial differential equations']","[3, 5, 8]","[4, 3, 3]",0,"[468, 348, 482]"
OmGZ7ymnSno,On the Nonconvex Convergence of SGD,"['Stochastic gradient descent', 'nonconvex optimization', 'nonsmooth optimization', 'random-reshuffling stochastic gradient descent']","[3, 3, 1, 3]","[4, 5, 4, 4]",0,"[282, 332, 205, 456]"
fwt8vkm_9Hn,BiTAT: Neural Network Binarization with Task-Dependent Aggregated Transformation,[],"[3, 5, 5, 3]","[4, 4, 5, 4]",0,"[545, 370, 352, 155]"
J_kUIC1DNHJ,Dynamic Loss for Learning with Label Noise,"['label noise', 'robust loss function', 'dynamic']","[3, 1, 3, 6]","[4, 5, 4, 5]",0,"[484, 389, 421, 485]"
-5fSvp1ofdd,Memory of Unimaginable Outcomes in Experience Replay,"['Transfer Multitask and Meta-learning', 'Robotics', 'Model-Based Reinforcement Learning', 'Batch/Offline RL', 'Deep RL', 'Continuous Action RL']","[3, 3, 3, 3]","[3, 3, 4, 2]",0,"[822, 584, 1456, 620]"
ejHUr4nfHhD,Temperature Schedules for self-supervised contrastive methods on long-tail data,"['contrastive learning', 'long-tail data', 'self-supervised learning', 'temperature', 'analysis']","[5, 5, 6]","[4, 4, 4]",0,"[425, 142, 616]"
OoOIW-3uadi,Deep Learning on Implicit Neural Representations of Shapes,[],"[5, 6, 5, 8]","[4, 4, 4, 4]",0,"[258, 590, 535, 961]"
X1-0f_y88F9,Continual Vision-Language Representaion Learning with Off-Diagonal Information,"['representation learning', 'continual learning']","[8, 3, 5, 5]","[4, 4, 4, 4]",0,"[1134, 327, 541, 311]"
ERjQnrmLKH4,Learning Counterfactually Invariant Predictors,"['causality', 'kernel mean embeddings', 'counterfactual fairness', 'counterfactual invariance']","[5, 6, 5, 8]","[3, 2, 3, 3]",0,"[865, 220, 421, 379]"
2U_AM7TcRQK,Deep Reinforcement Learning for Cryptocurrency Trading: Practical Approach to Address Backtest Overfitting,"['Computing methodologies', 'Markov decision processes', 'Neural networks', 'Reinforcement learning']","[3, 3, 3]","[3, 4, 4]",0,"[217, 143, 732]"
9MbhFHqrti9,ImaginaryNet: Learning Object Detectors without Real Images and Annotations,"['Object detection', 'Visual synthesis', 'Generative model']","[5, 6, 8, 5]","[4, 3, 5, 4]",0,"[342, 455, 445, 352]"
oCx90Ezdox_,Don't Throw Your Old Policies Away: Knowledge-based Policy Recycling Protects Against Adversarial Attacks,"['Domain Knowledge', 'Knowledge Representation', 'Representation Learning', 'Policy Ensemble']","[5, 3, 3, 8]","[4, 5, 4, 3]",0,"[495, 353, 730, 502]"
HYfD5CoCjDX,NÜWA-LIP: Language-guided Image Inpainting with Defect-free VQGAN,"['Language-guided image inpainting', 'Vector quantization', 'Visual synthesis', 'Generative model']","[5, 6, 3, 5]","[4, 3, 5, 5]",0,"[520, 285, 396, 388]"
UT-_SVOyD1H,"Contextual bandits with concave rewards, and an application to fair ranking","['bandits', 'concave rewards', 'fairness', 'learning to rank']","[8, 5, 6, 8]","[2, 3, 3, 3]",0,"[248, 339, 412, 239]"
Oj1ceY_qohC,Contrastive Adversarial Loss for Point Cloud Reconstruction,"['Point clouds', 'reconstruction loss', 'learning-based']","[5, 5, 6, 3]","[3, 5, 3, 4]",0,"[263, 302, 501, 623]"
QiORiW-NNqr,Low-complexity Deep Video Compression with A Distributed Coding Architecture,"['Deep video compression', 'distributed coding', 'low encoder complexity']","[3, 5, 6]","[4, 5, 3]",0,"[626, 466, 297]"
cpiQjF6I7XA,When Few-shot Meets Cross-domain Object Detection: Learning Instance-level Class Prototypes for Knowledge Transfer,"['Domain Adaptive Object Detection', 'Few-shot Object Detection', 'Domain Adaptation']","[3, 3, 5]","[4, 4, 4]",0,"[357, 295, 813]"
3VKiaagxw1S,Gradient Boosting Performs Gaussian Process Inference,"['gradient boosting', 'gaussian process', 'knowledge uncertainty', 'kernel gradient boosting']","[6, 6, 5]","[3, 3, 3]",0,"[266, 603, 288]"
BLOkjU9iS24,Constrained Reinforcement Learning for Safety-Critical Tasks via Scenario-Based Programming,"['Constrained Reinforcement Learning', 'Scenario Based Programming', 'Safety', 'Robotic Navigation']","[6, 3, 3]","[4, 4, 4]",0,"[471, 461, 467]"
EGobBwPc1J-,TGP: Explainable Temporal Graph Neural Networks for Personalized Recommendation,"['deep learning', 'graph neural networks', 'temporal graph', 'retrieval models', 'recommendation system']","[3, 5, 3, 1]","[4, 4, 4, 3]",0,"[230, 139, 282, 301]"
mWJ0QKcPgzX,When is Adversarial Robustness Transferable?,"['transfer learning', 'adversarial robustness']","[3, 5, 3, 3]","[5, 4, 4, 3]",0,"[944, 432, 403, 418]"
khF4d1SRrGH,COFS: COntrollable Furniture layout Synthesis,"['generative modelling', 'conditional generation', 'layouts', 'transformers']","[5, 5, 6, 5]","[5, 3, 3, 4]",0,"[794, 261, 312, 1165]"
yZCpZrUqzK0,Distribution Shift Detection for Deep Neural Networks,"['Selective classification', 'Window based shift detection']","[6, 5, 6]","[3, 2, 3]",0,"[235, 426, 484]"
TrwE8l9aJzs,"Learning Zero-Shot Cooperation with Humans, Assuming Humans Are Biased","['Human-AI Collaboration', 'Multi-Agent Reinforcement Learning']","[6, 6, 6, 6]","[4, 4, 4, 4]",0,"[342, 433, 783, 406]"
kN4IkQvvrBD,SUG: Single-dataset Unified Generalization for 3D Point Cloud Classification,"['3D Point Cloud Classification', 'Domain Adaptation']","[5, 8, 3]","[5, 3, 4]",0,"[913, 181, 354]"
XxnMFuv-y3h,Efficient Policy Space Response Oracles,"['reinforcement learning', 'multi-agent reinforcement learning']","[1, 5, 3]","[3, 4, 4]",0,"[614, 937, 481]"
0g1JdUJF7Fr,An Optimal Transport Perspective on Unpaired Image Super-Resolution,"['optimal transport', 'unpaired image super-resolution']","[3, 5, 6, 8]","[4, 4, 5, 3]",0,"[719, 809, 449, 483]"
gyTuMfkOney,A Functional Perspective on Multi-Layer Out-of-Distribution Detection,"['Out-of-distribution detection', 'Deep Learning', 'Safety AI']","[5, 5, 6, 5]","[5, 4, 4, 3]",0,"[429, 665, 347, 544]"
ZW5aK4yCRqU,The Continuous CNN: from Task-Specific to Unified CNN Architecture,"['convolutional neural networks', 'continuous convolutional kernels', 'CNNs', 'continuous parameterizations', 'sequential data', 'visual data', 'point-cloud data']","[6, 6, 3, 3]","[4, 3, 4, 4]",0,"[324, 301, 641, 771]"
8IBtyLQ8GKw,Ahead-of-Time P-Tuning,"['Efficient Fine-Tuning', 'P-Tuning', 'Multi-Task Inference', 'Transformers', 'GLUE', 'SuperGLUE']","[5, 5, 3, 6]","[3, 4, 4, 4]",0,"[304, 316, 1333, 147]"
w4ojb-FIq72,MAXENT LOSS: CONSTRAINED MAXIMUM ENTROPY FOR CALIBRATING DEEP NEURAL NETWORKS,"['Calibration', 'Out-of-distribution', 'Loss function', 'Machine learning safety', 'Overconfidence', 'Robustness', 'Distribution shifts']","[6, 3, 5, 3]","[4, 3, 4, 4]",0,"[325, 573, 895, 505]"
s6QuERBSrRc,"Unsupervised Threshold Learning with ""$L$""-trend Prior For Visual Anomaly Detection","['Unsupervised', 'visual anomaly detection', 'threshold learning']","[3, 3, 5]","[4, 5, 4]",0,"[721, 579, 620]"
Pia70sP2Oi1,Planckian Jitter: countering the color-crippling effects of color jitter on self-supervised training,"['Contrastive Learning', 'Self-Supervised Learning', 'Color Features', 'Illuminant Invariance']","[8, 6, 8, 3]","[4, 4, 3, 5]",0,"[486, 324, 413, 224]"
wLFTV-Nv2ZR,Efficient and Stealthy Backdoor Attack Triggers are Close at Hand,['Backdoor Attack；Deep Neural Networks'],"[6, 5, 3, 3]","[3, 4, 4, 4]",0,"[317, 480, 530, 762]"
2ppuWD3dkie,SimST: A GNN-Free Spatio-Temporal Learning Framework for Traffic Forecasting,"['Traffic Forecasting', 'Spatio-Temporal Graph Neural Networks']","[3, 5, 5, 6]","[4, 5, 4, 4]",0,"[206, 295, 417, 351]"
q5ZwEiLzDft,Property Inference Attacks Against t-SNE Plots,"['Property Inference Attacks', 't-SNE']","[6, 5, 3]","[4, 4, 5]",0,"[348, 478, 1053]"
5zaWBdMxcF1,Physically Plausible and Conservative Solutions to Navier-Stokes Equations Using Physics-Informed CNNs,"['Finite volume method', 'Navier-Stokes equation', 'Partial differential equation', 'Physics-informed convolutional neural network']","[3, 6, 3]","[2, 2, 3]",0,"[209, 255, 455]"
iLMgk2IGNyv,GAMR: A Guided Attention Model for (visual) Reasoning,"['abstract visual reasoning', 'visual routines', 'out-of-distribution generalization', 'external memory', 'zero shot generalization', 'compositional learning']","[5, 8, 6, 6]","[3, 4, 5, 4]",0,"[1036, 845, 1440, 335]"
hPg-z_yBlcr,On the Connection between Fisher's Criterion and Shannon's Capacity: Theoretical Concepts and Implementation,"['Feature selection', ""Fisher's Criterion"", ""Shannon's Capacity"", 'Neural Networks.']","[3, 3, 5, 3]","[3, 3, 2, 4]",0,"[132, 807, 234, 239]"
UVgv6goRFND,Pixel-Aligned Non-parametric Hand Mesh Reconstruction,"['3D Hand Reconstruction', 'Mesh Reconstruction', 'Graph Convolution Network', 'Attention', 'Deep Learning']","[5, 3, 5, 5]","[4, 4, 4, 3]",0,"[191, 548, 289, 261]"
IpGgfpMucHj,Voint Cloud: Multi-View Point Cloud Representation for 3D Understanding ,"['multi-view', 'point cloud', '3D understanding']","[6, 6, 6, 8]","[5, 3, 4, 5]",0,"[640, 172, 336, 293]"
-0jbdOhFn4g,Is the Deep Model Representation Sparse and Symbolic with Causal Patterns?,"['Representation Learning', 'Deep Learning Theory', 'Explainable AI']","[5, 5, 5, 3]","[3, 3, 2, 3]",0,"[304, 292, 545, 481]"
isiQ5KIXbjj,Learning QUBO Forms in Quantum Annealing,[],"[6, 6, 8]","[3, 4, 4]",0,"[444, 168, 470]"
gHi_bIxFdDZ,Understanding Gradient Regularization in Deep Learning: Efficient Finite-Difference Computation and Implicit Bias,"['Gradient regularization', 'Implicit bias', 'Gradient ascent and descent', 'Diagonal Linear Network']","[3, 6, 6, 5]","[3, 3, 4, 3]",0,"[402, 340, 406, 761]"
