id,title,keywords,ratings,confidences,withdraw,review_lengths,decision
3ZPESALKXO,Approximate Vanishing Ideal Computations at Scale,"['approximate vanishing ideal', 'convex optimization', 'conditional gradients algorithms', 'Hessian matrix']","[6, 6, 6, 8, 6]","[5, 4, 3, 5, 4]",0,"[405, 292, 486, 593, 571]",Accept: notable-top-25%
5Jq1ASp33L,Understanding Incremental Learning of Gradient Descent: A Fine-grained analysis of Matrix Sensing,"['deep learning theory', 'incremental learning', 'non-convex optimization']","[5, 5, 6, 5]","[4, 4, 4, 4]",0,"[525, 533, 542, 475]",Reject
qY1hlv7gwg,Selective Annotation Makes Language Models Better Few-Shot Learners,"['few-shot learning', 'language models', 'in-context learning', 'active learning']","[1, 1, 5]","[4, 5, 3]",0,"[469, 185, 333]",Reject
PQ2zoIZqvm,Switch-NeRF: Learning Scene Decomposition with Mixture of Experts for Large-scale Neural Radiance Fields,"['Neural Radiance Fields', 'Mixture of Experts', 'Large-scale scene', 'Novel view synthesis', 'Sparse network']","[5, 5, 5, 5]","[3, 5, 4, 2]",0,"[190, 362, 298, 292]",Reject
uATOkwOZaI,"Efficient, Stable, and Analytic Differentiation of the Sinkhorn Loss","['Optimal transport', 'Wasserstein distance', 'Sinkhorn loss', 'differentiable optimization', 'deep generative model']","[8, 8, 3]","[5, 5, 4]",0,"[440, 467, 419]",Reject
aFzaXRImWE,A Holistic View of Noise Transition Matrix in Deep Learning and Beyond,[],"[5, 5, 6, 6]","[3, 4, 4, 4]",1,"[657, 226, 487, 470]",
ZTMuZ68B1g,Active Learning in Bayesian Neural Networks with Balanced Entropy Learning Principle,"['bayesian neural network', 'bayesian active learning', 'balanced entropy learning', 'uncertainty quantification']","[6, 5, 6, 6]","[4, 4, 4, 4]",0,"[479, 639, 615, 639]",Accept: poster
i9ogGQHYbkY,Near-Optimal Adversarial Reinforcement Learning with Switching Costs,"['adversarial reinforcement learning', 'switching costs', 'regret analysis', 'lower bound']","[6, 6, 6, 6]","[2, 4, 4, 5]",0,"[351, 579, 834, 552]",Accept: poster
CRNwGauQpb6,NORM: Knowledge Distillation via N-to-One Representation Matching,"['Knowledge distillation', 'model compression', 'image classification']","[6, 8, 8]","[3, 2, 4]",0,"[166, 352, 412]",Accept: notable-top-5%
gMOhS9EvJDX,Downstream Datasets Make Surprisingly Good Pretraining Corpora,[],"[5, 5, 6]","[4, 3, 4]",1,"[733, 347, 369]",
xYA5j3IH19I,Revisiting Embeddings for Graph Neural Networks,"['Graph Neural Networks', 'Embeddings', 'Graph Attention', 'Large Pretrained Models', 'Transfer Learning']","[3, 3, 5, 5]","[4, 5, 3, 3]",1,"[408, 326, 286, 394]",
e9rdb24Yzqx,Empirical analysis of representation learning and exploration in neural kernel bandits,"['neural bandits', 'contextual bandits', 'gaussian process', 'neural tangent kernel', 'neural kernel']","[6, 8, 6]","[4, 3, 4]",0,"[377, 499, 378]",Accept: notable-top-25%
DQou0RiwkR0,Exploiting Spatial Separability for Deep Learning Multichannel Speech Enhancement with an Align-and-Filter Network,"['Multichannel speech enhancement', 'microphone array beamforming', 'spatial filtering', 'signal alignment', 'relative transfer functions']","[6, 5, 5, 8, 6]","[4, 4, 3, 3, 4]",0,"[385, 660, 347, 265, 267]",Reject
V8xIHUK3c5Sr,CroMA: Cross-Modality Adaptation for Monocular BEV Perception,"['Multi-Modality', 'Cross-Modality', 'Domain Adaptation', 'Autonomous Driving']","[6, 5, 3, 6]","[4, 3, 4, 4]",1,"[417, 628, 417, 327]",
9WdB5yVICCA,CausalAgents: A Robustness Benchmark for Motion Forecasting Using Causal Relationships,"['robustness', 'motion forecasting', 'self-driving cars']","[6, 10, 5, 5]","[3, 5, 4, 3]",0,"[386, 309, 301, 260]",Accept: poster
f3dqV4KLZV1,Adaptive Client Sampling in Federated Learning via Online Learning with Bandit Feedback,"['Federated Learning', 'Client Sampling', 'Optimization']","[3, 6, 3]","[4, 2, 3]",0,"[880, 201, 497]",Reject
n-5qp16As_C,Dynamical Isometry for Residual Networks,"['deep learning', 'parameter initialization', 'dynamical isometry', 'ResNets']","[5, 6, 6]","[3, 4, 4]",0,"[332, 219, 430]",Reject
jgsGOtbktux,How Erdös and Rényi Win the Lottery,"['deep learning', 'lottery tickets', 'pruning at initialization', 'random masks', 'theory']","[5, 6, 5, 8]","[4, 3, 4, 4]",0,"[779, 140, 454, 248]",Reject
IowKt5rYWsK,GPViT: A High Resolution Non-Hierarchical Vision Transformer with Group Propagation,"['Visual Recognition', 'Vision transformer architecture']","[6, 6, 6]","[4, 4, 4]",0,"[577, 489, 362]",Accept: notable-top-25%
-ltZ1uw8ZE7,Variational Imbalanced Regression,"['probabilistic methods', 'variational inference', 'imbalanced regression', 'uncertainty estimation']","[6, 5, 6, 6]","[3, 2, 3, 3]",0,"[515, 737, 765, 268]",Accept: poster
ObtGcyKmwna,Critic Sequential Monte Carlo,"['sequential monte carlo', 'reinforcement learning as inference', 'soft Q-learning', 'heuristic factors', 'driving behavior models']","[3, 6, 5]","[3, 4, 3]",0,"[512, 766, 340]",Reject
SNZxVIFZBIq,Radial Spike and Slab Bayesian Neural Networks for Sparse Data in Ransomware Attacks,[],"[5, 6, 3, 3]","[4, 4, 4, 4]",1,"[492, 221, 620, 811]",
8Oun8ZUVe8N,Autoencoders as Cross-Modal Teachers: Can Pretrained 2D Image Transformers Help 3D Representation Learning?,"['Representation Learning', 'Cross-Modal Learning', '3D Point Clouds']","[6, 6, 3, 5]","[4, 2, 4, 3]",0,"[849, 270, 821, 661]",Reject
l2cryUoxvaX,Explainability of deep reinforcement learning algorithms in robotic domains by using Layer-wise Relevance Propagation,"['Explainability', 'Deep Reinforcement Learning', 'Graph Network', 'Layer-wise Relevance Propagation', 'Robotic']","[3, 5, 5]","[4, 3, 3]",0,"[242, 247, 823]",Reject
fwP9Bc4E71,Learning to Take a Break: Sustainable Optimization of Long-Term User Engagement,"['Lotka-Volterra dynamics', 'breaking policies', 'digital well-being', 'feed-based recommendation']","[6, 8, 8, 8]","[4, 4, 3, 4]",0,"[1606, 736, 355, 1592]",Accept: notable-top-25%
wYYCBNLEmBv,HyperQuery: A Framework for Higher Order Link Prediction,"['link prediction', 'Hyperedge prediction', 'Hypergraph learning', 'message passing', 'hypergraphs']","[3, 3, 5, 3]","[3, 4, 3, 4]",1,"[675, 370, 563, 383]",
yhLVkvwUGtH,Generative Model Based Noise Robust Training for Unsupervised Domain Adaptation,"['Unsupervised Domain Adaptation', 'Generative Models', 'Feature Augmentation', 'Generative and Discriminative Consistency']","[5, 3, 3, 3]","[1, 3, 3, 2]",1,"[211, 912, 1040, 623]",
0Q9H_Pgx132,Deep Learning meets Nonparametric Regression: Are Weight-Decayed DNNs Locally Adaptive?,"['Neural network', 'nonparametric regression', 'minimax optimal']","[8, 8, 8, 6]","[3, 4, 4, 3]",0,"[295, 411, 375, 329]",Accept: notable-top-25%
VV0hSE8AxCw,Sparse Token Transformer with Attention Back Tracking,"['Token Pruning', 'Sparse Token', 'Attention Back-tracking', 'BERT', 'Vision Transformer', 'DynamicViT']","[6, 8, 5]","[4, 4, 3]",0,"[1231, 439, 226]",Accept: poster
ldRb12nMfLQ,A Deep Conjugate Direction Method for Iteratively Solving Linear Systems,"['Computational Linear Algebra', 'Convolutional Neural Network', 'Conjugate Gradients', 'Partial Differential Equations', 'Fluid Simulation']","[3, 8, 3, 5]","[4, 4, 4, 4]",0,"[601, 312, 283, 533]",Reject
HkQ7Ompkpqe,Smart Multi-tenant Federated Learning,"['federated learning', 'multi-tenant federated learning']","[8, 5, 6, 6]","[4, 3, 4, 3]",0,"[182, 446, 397, 560]",Accept: poster
ALDM5SN2r7M,Robust Active Distillation,"['knowledge distillation', 'active learning', 'semi-supervised learning', 'model compression']","[5, 5, 5, 3]","[3, 3, 3, 4]",0,"[165, 403, 569, 432]",Reject
1CHhsUY32a,Controllable Image Generation via Collage Representations,"['image generation', 'controllable image generation', 'conditional image generation', 'instance-conditioned generation', 'image collage', 'out-of-distribution generation', 'unseen layout generation', 'scene generation']","[5, 5, 5, 3]","[5, 3, 3, 5]",1,"[431, 327, 318, 436]",
Rl4ihTreFnV,Robust Multi-Agent Reinforcement Learning with State Uncertainties,"['multi-agent reinforcement learning', 'robust reinforcement learning']","[5, 5, 6, 3]","[4, 2, 4, 4]",1,"[651, 319, 335, 139]",
V0Vo9eW2nzL,Tiny Adapters for Vision Transformers,"['Vision Transformers', 'Parameter Efficient Training', 'Adapters']","[5, 6, 8, 3]","[3, 3, 3, 3]",0,"[328, 485, 388, 739]",Reject
b_cUyW2CJO1,Accelerating Inverse Reinforcement Learning with Expert Bootstrapping,"['inverse reinforcement learning', 'imitation learning', 'reinforcement learning']","[5, 8, 6, 3, 6]","[4, 3, 3, 4, 3]",0,"[389, 250, 566, 425, 821]",Accept: poster
Zuc_MHtUma4,Kernel Neural Optimal Transport,"['optimal transport', 'neural networks', 'kernels']","[5, 5, 5]","[4, 2, 4]",0,"[323, 232, 379]",Reject
d8CBRlWNkqH,Neural Optimal Transport,"['weak optimal transport', 'neural networks']","[3, 3, 3, 5]","[4, 4, 2, 4]",1,"[206, 198, 327, 275]",
-qg8MQNrxZw,SeaFormer: Squeeze-enhanced Axial Transformer for Mobile Semantic Segmentation,[],"[3, 5, 6, 5]","[4, 4, 3, 4]",0,"[310, 278, 639, 1192]",Reject
4UldFtZ_CVF,Joint Edge-Model Sparse Learning is Provably Efficient for Graph Neural Networks,"['Learning theory', 'Graph neural networks', 'Generalization analysis', 'Graph sparisification']","[8, 8, 8]","[4, 4, 4]",0,"[269, 277, 496]",Accept: notable-top-5%
EONdIvi64h-,Harnessing spectral representations for subgraph alignment,"['Graph alignment', 'Spectral theory']","[3, 3, 3, 5]","[5, 4, 4, 4]",1,"[571, 346, 591, 343]",
0YXmOFLb1wQ,MotifExplainer: a Motif-based Graph Neural Network Explainer,"['Graph Neural Networks', 'Explainer', 'Motif']","[3, 5, 5]","[4, 4, 4]",0,"[592, 992, 667]",Reject
gQsRPozZYIQ,Receding Neuron Importances for Structured Pruning,"['structured pruning', 'regularization', 'sparsity', 'batchnorm', 'neuron importance']","[8, 8, 8, 8]","[3, 4, 5, 4]",0,"[447, 417, 592, 449]",Accept: notable-top-25%
TXPN6MtdSE4,Learning Sparse and Low-Rank Priors for Image Recovery via Iterative Reweighted Least Squares Minimization,"['sparsity', 'low-rank', 'IRLS', 'inverse problems', 'optimization', 'recurrent networks']","[5, 5, 3]","[3, 3, 4]",1,"[296, 334, 540]",
o2Udz4LZsL5,"Unifying Diffusion Models' Latent Space, with Applications to CycleDiffusion and Guidance","['diffusion models', 'generative models', 'image-to-image translation', 'controllable generation', 'zero-shot learning', 'text-to-image synthesis']","[5, 6, 3]","[3, 3, 3]",0,"[347, 212, 584]",Reject
jXQ0ipgMdU,Spherical Sliced-Wasserstein,"['Optimal Transport', 'Sliced-Wasserstein', 'Sphere', 'Radon Transform']","[6, 8, 8, 6]","[4, 3, 3, 3]",0,"[585, 274, 370, 596]",Accept: poster
kwF1ZfHf0W,Intepreting & Improving Pretrained Language Models: A Probabilistic Conceptual Approach,"['Pretrained Lauguage Models', 'Generative Models', 'Probabilistic Graphical Models']","[5, 3, 3, 5, 3]","[4, 4, 3, 3, 3]",0,"[683, 426, 156, 298, 283]",Reject
EwoBTLCY-Y,Neural Optimal Transport with General Cost Functionals,"['Optimal Transport', 'Neural Networks', 'Generative Modelling', 'Unpaired Learning']","[6, 8, 5, 5]","[3, 3, 3, 2]",0,"[323, 440, 356, 311]",Reject
rPNjqUf9eC4,Does Dataset Lottery Ticket Hypothesis Exist?,"['Dataset Lottery Ticket Hypothesis', 'Self-supervised Learning']","[3, 3, 6, 3]","[4, 4, 4, 3]",0,"[315, 237, 270, 502]",Reject
DxmF48B_49z,Random Weight Factorization improves the training of Continuous Neural Representations,[],"[5, 10, 8, 3]","[3, 4, 5, 4]",0,"[965, 659, 840, 1772]",Accept: poster
m6ahb1mpwwX,InPL: Pseudo-labeling the Inliers First for Imbalanced Semi-supervised Learning,"['imbalanced semi-supervised learning', 'energy-based model']","[5, 5, 6]","[2, 3, 4]",0,"[356, 74, 774]",Reject
XVisF4OaBj6,"Mixed-Precision Inference Quantization: Problem Resetting, Mapping math concept and Branch\&bound methods","['Mixed-Precision Quantization', 'Inference', 'Neural networks', 'Noise Robustness', 'NP hard']","[5, 6, 5, 3]","[4, 2, 3, 4]",0,"[616, 748, 462, 911]",Reject
aOKs_OFS9g,Latent Offline Distributional Actor-Critic,[],"[5, 3, 3, 3]","[4, 5, 4, 4]",0,"[271, 755, 511, 1277]",Reject
_gM8wSWA5l,"Mixed-Precision Inference Quantization: Radically Towards Faster inference speed,  Lower Storage requirement, and Lower Loss","['Mixed-Precision Quantization', 'Inference', 'Neural networks', 'Noise Robustness', 'Residual Network']","[3, 3, 3, 3]","[3, 2, 3, 4]",1,"[205, 391, 582, 690]",
kn7w8UX05a,Leveraging Double Descent for Scientific Data Analysis: Face-Based Social Behavior as a Case Study,"['over-parameterized linear regression', 'double descent', 'generalization error', 'cross-task generalization', 'face perception', 'facial features', 'social decision making', 'attractiveness halo', 'beauty premium', 'beauty penalty', 'trustworthiness']","[6, 5, 5, 6]","[4, 4, 4, 4]",0,"[395, 442, 456, 262]",Reject
-CefY2EOupj,Maximizing Communication Efficiency for Large-scale Training via 0/1 Adam,[],"[6, 6, 6, 6]","[4, 3, 3, 4]",0,"[691, 515, 508, 743]",Accept: poster
WVRb98rwbv9,Truthful Self-Play,"['Comm-POSG', 'Imaginary Rewards']","[5, 5, 3]","[4, 3, 5]",0,"[298, 219, 547]",Reject
s7gnrEtWSm,Iterative $\alpha$-(de)Blending: Learning a Deterministic Mapping Between Arbitrary Densities,['Deterministic Denoising Diffusion'],"[8, 6, 6, 8]","[4, 2, 3, 5]",0,"[242, 382, 262, 523]",Accept: notable-top-25%
TuHkVOjSAR,Strategic Classification on Graphs,"['Strategic classification', 'Graph Neural Networks', 'Robust classification']","[3, 3, 1]","[2, 3, 4]",0,"[422, 403, 443]",Reject
PolHquob8M7,Continual Transformers: Redundancy-Free Attention for Online Inference,"['Transformer', 'Continual Inference Networks', 'Online inference', 'Stream processing', 'Acceleration', 'Online Action Detection', 'Audio classification']","[5, 6, 8]","[2, 4, 3]",0,"[395, 450, 584]",Accept: poster
OK6LV2q50l,FedPSE: Personalized Sparsification with Element-wise Aggregation for Federated Learning,"['Federated Learning', 'Non-IID', 'Communication Efficiency']","[8, 5, 6, 6]","[3, 3, 4, 3]",0,"[507, 238, 397, 406]",Accept: notable-top-25%
ci7LeVhmQSn,Towards Online Real-Time Memory-based Video Inpainting Transformers,[],"[5, 3, 8, 5]","[5, 4, 4, 4]",0,"[570, 752, 565, 754]",Accept: poster
oWRcXhIeWw2,Edge-Varying Fourier Graph Network for Multivariate Time Series Forecasting,"['fourier graph convolution', 'fourier graph shift operator', 'supra-graph', 'multivariate time series forecasting']","[5, 5, 5, 6]","[4, 4, 3, 4]",0,"[800, 675, 529, 702]",Reject
f2wN4v_2__W,Learning Symbolic Models for Graph-structured Physical Mechanism,"['Symbolic Regression', 'Graph Neural Networks', 'Physical Mechanism', 'Message-Passing Flow']","[3, 3, 3, 3]","[3, 3, 3, 5]",0,"[384, 537, 580, 455]",Reject
K2OixmPDou3,Unleashing Mask: Explore the Intrinsic Out-of-distribution Detection Capability,[],"[3, 3, 8, 3, 3]","[2, 4, 4, 3, 3]",1,"[623, 253, 379, 288, 2403]",
4WM4cy42B81,Dirichlet-based Uncertainty Calibration for Active Domain Adaptation,"['domain adaptation', 'active learning', 'uncertainty', 'Dirichlet']","[3, 3, 6, 3]","[3, 5, 4, 4]",1,"[398, 399, 761, 574]",
IloMJ5rqfnt,Accurate Image Restoration with Attention Retractable Transformer,"['Image restoration', 'Dense and sparse attention']","[5, 6, 5, 8, 6]","[4, 3, 4, 3, 3]",0,"[303, 595, 376, 347, 368]",Reject
mPzpPv0geS2,Adan: Adaptive Nesterov Momentum Algorithm for Faster Optimizing Deep Models,"['DNN optimizer', 'Deep Learning Optimization', 'AdamW', 'Large Batch Training', 'ViT', 'ResNet', 'Network Optimization']","[6, 5, 8, 5, 8]","[4, 2, 3, 3, 3]",0,"[464, 239, 315, 415, 239]",Accept: poster
ogsUO9JHZu0,Efficient Trojan Injection: 90% Attack Success Rate Using 0.04% Poisoned Samples,"['Deep Neural Networks', 'Backdoor Attacks', 'Poisoning Efficiency.']","[5, 5, 5]","[5, 3, 3]",0,"[442, 759, 712]",Reject
0v4VkCSkHNm,"Priors, Hierarchy, and Information Asymmetry for Skill Transfer in Reinforcement Learning","['Skills', 'Transfer Learning', 'Reinforcement Learning']","[8, 8, 8]","[3, 4, 3]",0,"[879, 150, 425]",Accept: notable-top-5%
kIAx30hYi_p,Self-Supervised Set Representation Learning for Unsupervised Meta-Learning,"['Unsupervised Meta-Learning', 'Set Representation Learning', 'Self-Supervised Learning']","[3, 3, 6, 3]","[4, 4, 5, 4]",1,"[490, 303, 374, 521]",
C2fsSj3ZGiU,Neural Episodic Control with State Abstraction,"['Deep reinforcement learning', 'episodic control', 'sample efficiency', 'state abstraction']","[5, 6, 6]","[4, 4, 3]",0,"[834, 613, 605]",Reject
LvwOdSbB9Ic,Minibatch Stochastic Three Points Method for Unconstrained Smooth Minimization,"['Zero-order optimization', 'Machine Learning.']","[5, 5, 3, 3]","[4, 4, 4, 5]",0,"[674, 352, 563, 562]",Reject
oxGheSaaplr,Multigraph Topology Design for Cross-Silo Federated Learning,"['Federated Learning', 'Topology Design', 'Multigraph']","[8, 8, 8, 6]","[4, 3, 3, 4]",0,"[1080, 504, 1057, 993]",Accept: poster
7BfWbjOqgMf,Universal Speech Enhancement with Score-based Diffusion,"['Speech enhancement', 'audio', 'score matching', 'diffusion', 'mixture density networks']","[6, 5, 5, 6, 6]","[3, 4, 3, 4, 4]",0,"[225, 332, 310, 589, 570]",Reject
A09CypdRq8D,Partial Advantage Estimator for Proximal Policy Optimization,"['Reinforcement learning', 'value estimator']","[3, 1, 6]","[4, 4, 3]",1,"[1188, 865, 281]",
n7lFF_zE8nm,Critical Sampling for Robust Evolution Behavior Learning of Unknown Dynamical Systems,"['Critical Sampling', 'Evolution Behavior Learning', 'Dynamical Systems']","[3, 5, 8, 3]","[4, 4, 4, 4]",1,"[251, 486, 429, 385]",
itZ6ggvMnzS,Causal Representation Learning for Instantaneous and Temporal Effects,"['Representation Learning', 'Causality', 'Causal Representation Learning', 'Causal Discovery', 'Disentanglement']","[5, 3, 5]","[3, 3, 3]",1,"[365, 444, 235]",
OnM3R47KIiU,Visual Imitation Learning with Patch Rewards,"['imitation learning', 'reinforcement learning']","[6, 5, 5, 6]","[4, 2, 4, 2]",0,"[1004, 141, 609, 122]",Reject
MbWntPvE5Tg,Planning Immediate Landmarks of Targets for Model-Free Skill Transfer across Agents,"['reinforcement learning', 'transfer learning']","[8, 6, 8, 8]","[3, 3, 3, 4]",0,"[281, 294, 380, 486]",Accept: notable-top-25%
W-VfwHzA2yg,AdaDQH Optimizer: Evolving from Stochastic to Adaptive by Auto Switch of Precondition Matrix,"['adaptive optimizer', 'Hessian approximation', 'auto switch', 'precondition matrix', 'AdaDQH']","[8, 6, 6]","[4, 4, 3]",0,"[291, 404, 597]",Accept: poster
ktrw68Cmu9c,CodeT:  Code Generation with Generated Tests,"['code generation', 'test case generation', 'pre-trained language models']","[6, 3, 3, 8]","[4, 5, 4, 4]",0,"[465, 516, 430, 663]",Reject
MpGP-z07TmM,Learning Specialized Activation Functions for Physics-informed Neural Networks,"['Physics-informed neural network', 'adaptive activation functions']","[5, 5, 3, 5]","[4, 3, 3, 4]",1,"[1012, 700, 469, 318]",
77aKxP46geN,Dateformer: Transformer Extends Look-back Horizon to Predict Longer-term Time Series,"['Time-series forecasting', 'Long-term forecasting', 'Transformer', 'Time-modeling method']","[8, 8, 5, 8]","[2, 3, 3, 3]",0,"[210, 358, 703, 471]",Accept: poster
_8ZuxGYmGe_,CAMVR: Context-Adaptive Multi-View Representation Learning for Dense Retrieval,[],"[3, 5, 5, 3]","[4, 4, 4, 4]",0,"[135, 249, 521, 468]",Reject
